row,base_size,total_labels,n_seeds,bac_mean,bac_std,bac_min,bac_max,acc_mean,f1_mean,mcc_mean,auc_mean
row2_diverse_uncertainty,500,750,8,0.9323270755227585,0.012816578121125136,0.9132036117858275,0.9477720060196431,0.95255,0.8901986118004191,0.7878881477383043,0.9879383341363925
row2_diverse_uncertainty,500,1000,8,0.9692706133171402,0.014451430693202257,0.9369554599218503,0.9824146557186608,0.97615,0.942187480495946,0.8873846486641455,0.9966767069681328
row2_diverse_uncertainty,500,1250,8,0.9815768065529623,0.003910369736109157,0.9773751848136023,0.988490402893653,0.9855,0.9640738308475806,0.9293950093556652,0.9987358007049318
row2_diverse_uncertainty,500,1500,8,0.9855403982733129,0.0029906452028350163,0.9809394471433097,0.9888055760904002,0.9882500000000001,0.9708280926954468,0.9426773825062895,0.9992127373699704
row2_diverse_uncertainty,500,1750,8,0.9890077159678952,0.004189806767813692,0.9823981545041716,0.9936041292639138,0.990475,0.9761018092236059,0.952823578363353,0.999401676275874
row2_diverse_uncertainty,500,2000,8,0.9924783339053754,0.0035403773063008397,0.9880036170662161,0.9967459605026929,0.993425,0.9833698970490213,0.9670498779615337,0.9997295863475552
row2_diverse_uncertainty,500,2250,8,0.992080242105819,0.004906689412517015,0.9814361336994403,0.9961420160523815,0.993075,0.9825261325015894,0.9654471935393791,0.9997517598545254
row2_diverse_uncertainty,500,2500,8,0.9934288038599641,0.002595531375945729,0.9890134913929665,0.9963878841482734,0.9944,0.9857908126194854,0.971793664915229,0.9998362770124882
row2_diverse_uncertainty,500,2750,8,0.9947854099561728,0.0009090538756406311,0.9932724548526772,0.9960298077938536,0.9952000000000001,0.987799511556717,0.9757610501062985,0.999860977267927
row2_diverse_uncertainty,500,3000,8,0.9955481785959447,0.0022050905485080556,0.99244409388531,0.9983168761220826,0.9962,0.9903125601559379,0.980728708907568,0.9999020756052646
row2_diverse_uncertainty,500,3250,8,0.9935249234343648,0.003182703036600797,0.9880943737459077,0.9975314183123878,0.9956499999999999,0.9888930686600035,0.9778809721062041,0.9998935156002482
row2_diverse_uncertainty,500,3500,8,0.9930239053094307,0.0034487243828497864,0.9865927632273735,0.9970611336994403,0.996375,0.9906991165330024,0.9814344943550216,0.9999033131963513
row2_diverse_uncertainty,750,750,8,0.8967331308084275,0.01310782837353502,0.8847868703136551,0.9221010666385046,0.923625,0.8342310506525182,0.6846135532839732,0.9709873068532844
